,Price,Area,No. of Bedrooms,Resale,City
1888,3495000.0000000005,737,2.0,0,Chennai
1889,4144000.0,797,2.0,0,Chennai
1890,4144000.0,797,2.0,0,Chennai
1891,3834000.0000000005,852,2.0,0,Chennai
1892,4296000.0,895,2.0,0,Chennai
1893,4536000.0,945,2.0,0,Chennai
1894,4536000.0,945,2.0,0,Chennai
1895,4416000.0,920,2.0,0,Chennai
1896,3744000.0,832,2.0,0,Chennai
1897,3924000.0,872,2.0,0,Chennai
1898,3429999.0,713,2.0,0,Chennai
1899,3943000.0,744,2.0,0,Chennai
1900,4391000.0,915,2.0,0,Chennai
1901,4391000.0,915,2.0,0,Chennai
1902,3027000.0,672,2.0,0,Chennai
1903,4950000.0,791,2.0,0,Chennai
1904,4276000.0,766,2.0,0,Chennai
1905,5819000.0,1058,3.0,0,Chennai
1906,6648999.000000001,1209,2.0,0,Chennai
1907,3838000.0000000005,689,2.0,0,Chennai
1908,3494000.0,832,2.0,0,Chennai
1909,4108000.0,856,2.0,0,Chennai
1910,3936999.0,875,2.0,0,Chennai
1911,5649000.0,1177,3.0,0,Chennai
1912,4088000.0000000005,870,2.0,0,Chennai
1913,3653000.0,811,2.0,0,Chennai
1914,3784000.0000000005,742,2.0,0,Chennai
1915,4950000.0,791,2.0,0,Chennai
1916,4276000.0,766,2.0,0,Chennai
1917,5819000.0,1058,3.0,0,Chennai
1918,6648999.000000001,1209,2.0,0,Chennai
1919,3838000.0000000005,689,2.0,0,Chennai
1920,3381000.0,805,2.0,0,Chennai
1921,3072000.0,768,2.0,0,Chennai
1922,3032000.0,722,2.0,0,Chennai
1923,3464000.0,745,2.0,0,Chennai
1924,3429999.0,713,2.0,0,Chennai
1925,3971000.0,854,2.0,0,Chennai
1926,5868000.0,1262,3.0,0,Chennai
1927,5580000.0,979,2.0,0,Chennai
1928,5580000.0,979,2.0,0,Chennai
1929,4206000.0,894,2.0,0,Chennai
1930,3814000.0,692,2.0,0,Chennai
1931,4473000.0,994,2.0,0,Chennai
1932,4473000.0,994,2.0,0,Chennai
1933,4295000.0,765,2.0,0,Chennai
1934,4152000.0000000005,865,2.0,0,Chennai
1935,4046000.0,843,2.0,0,Chennai
1936,4660000.0,932,2.0,0,Chennai
1937,2950000.0,576,1.0,0,Chennai
1938,2950000.0,576,1.0,0,Chennai
1939,2650000.0,670,2.0,0,Chennai
1940,3390999.0,617,2.0,0,Chennai
1941,3360000.0,700,2.0,0,Chennai
1942,2915000.0,634,2.0,0,Chennai
1943,3089000.0,618,1.0,0,Chennai
1944,5823000.0,1165,2.0,0,Chennai
1945,5328000.0,1066,2.0,0,Chennai
1946,6843000.000000001,1369,3.0,0,Chennai
1947,4564000.0,913,2.0,0,Chennai
1948,4669000.0,934,2.0,0,Chennai
1949,4758000.0,1107,2.0,0,Chennai
1950,6645999.000000001,1546,3.0,0,Chennai
1951,5825000.0,1355,3.0,0,Chennai
1952,6312000.0,1058,2.0,0,Chennai
1953,2246000.0,624,1.0,0,Chennai
1954,3363000.0000000005,885,2.0,0,Chennai
1955,4505000.0,1010,2.0,0,Chennai
1956,6611000.0,1158,2.0,0,Chennai
1957,2091000.0,581,1.0,0,Chennai
1958,6237000.0,1367,2.0,0,Chennai
1959,6100000.0,1337,2.0,0,Chennai
1960,2000000.0,625,2.0,0,Chennai
1961,5014000.0,1241,3.0,0,Chennai
1962,4109000.0000000005,1002,2.0,0,Chennai
1963,4102000.0000000005,1000,2.0,0,Chennai
1964,5021000.0,1243,3.0,0,Chennai
1965,4768000.0,1176,3.0,0,Chennai
1966,4798000.0,1184,3.0,0,Chennai
1967,4787000.0,1181,3.0,0,Chennai
1968,4806000.0,1186,3.0,0,Chennai
1969,4283000.0,1048,2.0,0,Chennai
1970,4336000.0,1062,2.0,0,Chennai
1971,4521000.0,962,2.0,0,Chennai
1972,3306000.0,538,1.0,0,Chennai
1973,6567000.0,1027,2.0,0,Chennai
1974,6548000.0,1024,2.0,0,Chennai
1975,3372999.0,549,1.0,0,Chennai
1976,3992000.0,868,2.0,0,Chennai
1977,6200000.0,708,2.0,0,Chennai
1978,6400000.0,734,2.0,0,Chennai
1979,2496000.0,780,2.0,0,Chennai
1980,3300000.0,838,2.0,0,Chennai
1981,4872000.0,870,2.0,0,Chennai
1982,4004999.0,890,2.0,0,Chennai
1983,4125000.0,809,2.0,0,Chennai
1984,3420000.0000000005,760,2.0,0,Chennai
1985,2763000.0,658,1.0,0,Chennai
1986,3322000.0,791,2.0,0,Chennai
1987,5366000.0,1118,3.0,0,Chennai
1988,5615000.0,1146,3.0,0,Chennai
1989,4036999.0,939,2.0,0,Chennai
1990,3681000.0,767,2.0,0,Chennai
1991,3479999.0,725,2.0,0,Chennai
1992,3381000.0,805,2.0,0,Chennai
1993,4338000.0,964,2.0,0,Chennai
1994,5691000.0,1224,3.0,0,Chennai
1995,4500000.0,938,2.0,0,Chennai
1996,6325000.0,1255,2.0,0,Chennai
1997,6493000.000000001,1443,3.0,0,Chennai
1998,6493000.000000001,1443,3.0,0,Chennai
1999,5557000.0,1482,3.0,0,Chennai
2000,6536000.0,1575,3.0,0,Chennai
2001,6536000.0,1575,3.0,0,Chennai
2002,5697000.0,1373,3.0,0,Chennai
2003,4386000.0,1057,2.0,0,Chennai
2004,3500000.0,938,2.0,0,Chennai
2005,6066000.0,1350,3.0,0,Chennai
2006,6066000.0,1350,3.0,0,Chennai
2007,5932000.0,1320,3.0,0,Chennai
2008,4664000.0,1038,3.0,0,Chennai
2009,4664000.0,1038,3.0,0,Chennai
2010,4152000.0000000005,924,2.0,0,Chennai
2011,4085000.0,909,2.0,0,Chennai
2012,4500000.0,875,2.0,0,Chennai
2013,6325000.0,1255,2.0,0,Chennai
2014,6956999.0,1546,4.0,0,Chennai
2015,6493000.000000001,1443,3.0,0,Chennai
2016,6493000.000000001,1443,3.0,0,Chennai
2017,3584000.0000000005,1024,2.0,0,Chennai
2018,3429999.0,980,2.0,0,Chennai
2019,5328000.0,1025,2.0,0,Chennai
2020,2385000.0,530,1.0,0,Chennai
2021,4185000.0,930,2.0,0,Chennai
2022,5000000.0,925,2.0,0,Chennai
2023,4647000.0,845,2.0,0,Chennai
2024,4851000.0,882,2.0,0,Chennai
2025,4000000.0,745,2.0,0,Chennai
2026,4433000.0,806,2.0,0,Chennai
2027,5814000.0,1140,3.0,0,Chennai
2028,3776000.0,821,2.0,0,Chennai
2029,3450000.0,750,2.0,0,Chennai
2030,4597000.0,948,2.0,0,Chennai
2031,3900000.0,810,2.0,0,Chennai
2032,3589000.0,740,2.0,0,Chennai
2033,6300000.0,1050,3.0,0,Chennai
2034,6228000.0,1038,3.0,0,Chennai
2035,4932000.0,822,2.0,0,Chennai
2036,3490999.0,931,2.0,0,Chennai
2037,3285000.0,876,2.0,0,Chennai
2038,6392000.0,1390,3.0,0,Chennai
2039,4667000.0,1015,2.0,0,Chennai
2040,3697999.0,755,2.0,0,Chennai
2041,2915000.0,634,2.0,0,Chennai
2042,6305000.0,1371,3.0,0,Chennai
2043,5290000.0,1260,3.0,0,Chennai
2044,5290000.0,1260,3.0,0,Chennai
2045,5220000.0,900,2.0,0,Chennai
2046,5400000.0,900,2.0,0,Chennai
2047,5130000.0,855,2.0,0,Chennai
2048,4812000.0,802,2.0,0,Chennai
2049,4115000.0,840,2.0,0,Chennai
2050,3041000.0,574,1.0,0,Chennai
2051,4498000.0,849,2.0,0,Chennai
2052,4859000.0,917,2.0,0,Chennai
2053,6204000.0,940,2.0,0,Chennai
2054,5846000.0,1424,3.0,1,Chennai
2055,5550000.0,925,2.0,1,Chennai
2056,4900000.0,1194,2.0,1,Chennai
2057,4887000.0,940,2.0,1,Chennai
2058,6480000.0,1080,2.0,1,Chennai
2059,6390000.0,1065,2.0,1,Chennai
2060,4900000.0,1194,2.0,1,Chennai
2061,4217000.0,990,2.0,1,Chennai
2062,3615000.0,1033,2.0,0,Chennai
2063,4900000.0,670,1.0,0,Chennai
2064,5221000.0,1135,2.0,0,Chennai
2065,3822000.0,910,1.0,0,Chennai
2066,4400000.0,1150,3.0,0,Chennai
2067,3200000.0,860,2.0,0,Chennai
2068,6480000.0,1080,2.0,1,Chennai
2069,6390000.0,1065,2.0,1,Chennai
2070,4900000.0,1194,2.0,1,Chennai
2071,4217000.0,990,2.0,1,Chennai
2072,6390000.0,1065,2.0,1,Chennai
2073,6480000.0,1080,2.0,1,Chennai
2074,3795000.0000000005,1150,3.0,0,Chennai
2075,5000000.0,1220,2.0,1,Chennai
2076,6480000.0,1080,2.0,1,Chennai
2077,4636000.0,1405,3.0,0,Chennai
2078,6509999.000000001,1085,2.0,1,Chennai
2079,4900000.0,1194,2.0,1,Chennai
2080,3615000.0,1033,2.0,0,Chennai
2081,4900000.0,670,1.0,0,Chennai
2082,5221000.0,1135,2.0,0,Chennai
2083,3822000.0,910,1.0,0,Chennai
2084,4400000.0,1150,3.0,0,Chennai
2085,3200000.0,860,2.0,0,Chennai
2086,3615000.0,1033,2.0,0,Chennai
2087,4900000.0,670,1.0,0,Chennai
2088,5221000.0,1135,2.0,0,Chennai
2089,3950000.0,1145,3.0,0,Chennai
2090,5116000.0,1066,2.0,0,Chennai
2091,6969000.0,1452,3.0,0,Chennai
2092,6480000.0,1350,3.0,0,Chennai
2093,4435000.0,924,2.0,0,Chennai
2094,6570999.000000001,1369,3.0,0,Chennai
2095,5640000.0,1175,2.0,0,Chennai
2096,2952000.0,615,2.0,0,Chennai
2097,5100000.0,1020,3.0,0,Chennai
2098,4104999.0,820,2.0,0,Chennai
2099,5647000.0,1255,3.0,0,Chennai
2100,6934999.000000001,1235,3.0,0,Chennai
2101,3195000.0,841,2.0,0,Chennai
2102,6934999.000000001,1235,2.0,0,Chennai
2103,3879999.0,862,2.0,0,Chennai
2104,6434000.0,1092,3.0,0,Chennai
2105,2471000.0,706,2.0,0,Chennai
2106,3094000.0,884,2.0,0,Chennai
2107,4513000.0,778,2.0,0,Chennai
2108,6334000.0,1092,3.0,0,Chennai
2109,5339000.0,950,2.0,0,Chennai
2110,4880000.0,888,2.0,0,Chennai
2111,3472999.0,755,2.0,0,Chennai
2112,3650000.0,745,2.0,0,Chennai
2113,4400000.0,920,2.0,0,Chennai
2114,3882000.0,809,2.0,0,Chennai
2115,3883000.0,809,2.0,0,Chennai
2116,4656000.0,970,2.0,0,Chennai
2117,4237000.0,755,2.0,0,Chennai
2118,4079999.0,850,2.0,0,Chennai
2119,4444000.0,926,2.0,0,Chennai
2120,4953000.0,1032,2.0,0,Chennai
2121,3650000.0,745,2.0,0,Chennai
2122,4953000.0,1032,3.0,0,Chennai
2123,4416000.0,920,2.0,0,Chennai
2124,4953000.0,1032,3.0,0,Chennai
2125,4656000.0,970,2.0,0,Chennai
2126,5330000.0,1099,3.0,0,Chennai
2127,6959999.000000001,1200,2.0,0,Chennai
2128,6998999.000000001,1125,3.0,0,Chennai
2129,4802000.0,850,2.0,0,Chennai
2130,4768000.0,845,2.0,0,Chennai
2131,3039000.0,893,2.0,0,Chennai
2132,3261999.0,870,2.0,0,Chennai
2133,4250000.0,850,2.0,0,Chennai
2134,2900000.0,580,1.0,0,Chennai
2135,4999000.0,1022,2.0,0,Chennai
2136,4372000.0,921,2.0,0,Chennai
2137,3635000.0,750,2.0,0,Chennai
2138,4747000.0,1032,2.0,0,Chennai
2139,3500000.0,855,2.0,0,Chennai
2140,5808000.0,939,2.0,0,Chennai
2141,3881000.0,721,2.0,0,Chennai
2142,3881000.0,721,2.0,0,Chennai
2143,5737000.0,927,2.0,0,Chennai
2144,3881000.0,721,2.0,0,Chennai
2145,5808000.0,939,2.0,0,Chennai
2146,4635000.0,872,2.0,0,Chennai
2147,3881000.0,721,2.0,0,Chennai
2148,5737000.0,927,2.0,0,Chennai
2149,3881000.0,721,2.0,0,Chennai
2150,6900000.0,1135,2.0,0,Chennai
2151,3600000.0,625,1.0,0,Chennai
2152,4700000.0,1084,2.0,0,Chennai
2153,6700000.0,1356,3.0,0,Chennai
2154,3881000.0,721,2.0,0,Chennai
2155,4800000.0,1036,2.0,0,Chennai
2156,3881000.0,721,2.0,0,Chennai
2157,3881000.0,721,2.0,0,Chennai
2158,3352000.0000000005,745,2.0,0,Chennai
2159,4000000.0,770,2.0,0,Chennai
2160,4705000.0,886,2.0,0,Chennai
2161,3996000.0,762,2.0,0,Chennai
2162,6850000.0,1021,2.0,0,Chennai
2163,5457000.0,642,2.0,0,Chennai
2164,5456000.0,642,2.0,0,Chennai
2165,5456000.0,642,2.0,0,Chennai
2166,5456000.0,642,2.0,0,Chennai
2167,5456000.0,642,2.0,0,Chennai
2168,3499000.0,828,2.0,1,Chennai
2169,3499000.0,828,2.0,1,Chennai
2170,3499000.0,828,2.0,1,Chennai
2171,3499000.0,828,2.0,1,Chennai
2172,3499000.0,828,2.0,1,Chennai
2173,4491000.0,998,2.0,1,Chennai
2174,4490000.0,998,2.0,0,Chennai
2175,3881000.0,721,2.0,0,Chennai
2176,4700000.0,1084,2.0,0,Chennai
2177,3881000.0,721,2.0,0,Chennai
2178,3352000.0000000005,745,2.0,0,Chennai
2179,6600000.0,1200,3.0,0,Chennai
2180,3399000.0,912,2.0,0,Chennai
2181,3399000.0,912,2.0,0,Chennai
2182,3399000.0,912,2.0,0,Chennai
2183,3399000.0,912,2.0,0,Chennai
2184,3399000.0,912,2.0,0,Chennai
2185,3400000.0,912,2.0,1,Chennai
2186,3400000.0,855,2.0,0,Chennai
2187,4490000.0,998,2.0,0,Chennai
2188,4490000.0,998,2.0,0,Chennai
2189,3881000.0,721,2.0,0,Chennai
2190,5808000.0,939,2.0,0,Chennai
2191,3881000.0,721,2.0,0,Chennai
2192,3400000.0,855,2.0,0,Chennai
2193,4705000.0,886,2.0,0,Chennai
2194,3344000.0,880,2.0,0,Chennai
2195,4900000.0,920,2.0,0,Chennai
2196,4705000.0,886,2.0,0,Chennai
2197,3996000.0,762,2.0,0,Chennai
2198,6850000.0,1021,2.0,0,Chennai
2199,3400000.0,855,2.0,0,Chennai
2200,5808000.0,939,2.0,0,Chennai
2201,4705000.0,886,2.0,0,Chennai
2202,4900000.0,920,2.0,0,Chennai
2203,6500000.0,1480,3.0,0,Chennai
2204,3399000.0,912,2.0,0,Chennai
2205,3399000.0,912,2.0,0,Chennai
2206,3399000.0,912,2.0,0,Chennai
2207,3399000.0,912,1.0,0,Chennai
2208,3399000.0,912,2.0,0,Chennai
2209,3399000.0,912,2.0,0,Chennai
2210,3399000.0,912,2.0,0,Chennai
2211,3399000.0,912,2.0,0,Chennai
2212,6324000.0,1150,3.0,0,Chennai
2213,6325000.0,1150,3.0,0,Chennai
2214,3399000.0,912,2.0,0,Chennai
2215,3399000.0,912,2.0,0,Chennai
2216,3399000.0,912,2.0,0,Chennai
2217,3399000.0,912,1.0,0,Chennai
2218,3399000.0,912,2.0,0,Chennai
2219,3399000.0,912,2.0,0,Chennai
2220,3399000.0,912,2.0,0,Chennai
2221,3399000.0,912,2.0,0,Chennai
2222,6324000.0,1150,3.0,0,Chennai
2223,6325000.0,1150,3.0,0,Chennai
2224,6324000.0,1150,3.0,0,Chennai
2225,6598999.000000001,1200,3.0,0,Chennai
2226,5808000.0,939,2.0,0,Chennai
2227,5808000.0,939,2.0,0,Chennai
2228,5808000.0,939,2.0,0,Chennai
2229,3881000.0,721,2.0,0,Chennai
2230,6813000.0,1017,2.0,0,Chennai
2231,2456000.0,646,1.0,0,Chennai
2232,5475000.0,913,2.0,0,Chennai
2233,6500000.0,1480,3.0,0,Chennai
2234,3148000.0,787,2.0,0,Chennai
2235,4705000.0,886,2.0,0,Chennai
2236,2797000.0,666,1.0,0,Chennai
2237,2797000.0,666,1.0,0,Chennai
2238,2806000.0,668,1.0,0,Chennai
2239,2806000.0,668,1.0,0,Chennai
2240,2789000.0,664,1.0,0,Chennai
2241,2789000.0,664,1.0,0,Chennai
2242,2759000.0,657,1.0,0,Chennai
2243,3986999.0,886,2.0,0,Chennai
2244,3924000.0,872,2.0,0,Chennai
2245,5737000.0,927,2.0,0,Chennai
2246,2797000.0,666,1.0,0,Chennai
2247,2797000.0,666,1.0,0,Chennai
2248,2806000.0,668,1.0,0,Chennai
2249,2806000.0,668,1.0,0,Chennai
2250,2789000.0,664,1.0,0,Chennai
2251,2789000.0,664,1.0,0,Chennai
2252,2759000.0,657,1.0,0,Chennai
2253,2759000.0,657,1.0,0,Chennai
2254,2743000.0,653,1.0,0,Chennai
2255,2743000.0,653,1.0,0,Chennai
2256,2755000.0,656,1.0,0,Chennai
2257,2755000.0,656,1.0,0,Chennai
2258,3881000.0,721,2.0,0,Chennai
2259,3881000.0,721,2.0,0,Chennai
2260,3986999.0,886,2.0,0,Chennai
2261,3924000.0,872,2.0,0,Chennai
2262,6000000.0,1000,3.0,0,Delhi
2263,2500000.0,435,2.0,0,Delhi
2264,5800000.0,900,3.0,0,Delhi
2265,6500000.0,1000,3.0,0,Delhi
2266,3300000.0,385,1.0,1,Delhi
2267,5000000.0,1000,3.0,0,Delhi
2268,3600000.0,1050,3.0,1,Delhi
2269,6000000.0,1000,3.0,0,Delhi
2270,2500000.0,435,2.0,0,Delhi
2271,5800000.0,900,3.0,0,Delhi
2272,6500000.0,1000,3.0,0,Delhi
2273,3300000.0,385,1.0,1,Delhi
2274,5000000.0,1000,3.0,0,Delhi
2275,3600000.0,1050,3.0,1,Delhi
2276,2750000.0,630,2.0,1,Delhi
2277,5500000.0,1000,3.0,0,Delhi
2278,5500000.0,1000,3.0,0,Delhi
2279,3621000.0,900,3.0,0,Delhi
2280,2350000.0,415,1.0,1,Delhi
2281,3500000.0,675,3.0,1,Delhi
2282,2700000.0,540,2.0,0,Delhi
2283,4999000.0,950,3.0,0,Delhi
2284,4699000.0,850,3.0,1,Delhi
2285,3800000.0,450,2.0,1,Delhi
2286,3000000.0,650,2.0,0,Delhi
2287,5100000.0,900,3.0,0,Delhi
2288,2350000.0,550,2.0,0,Delhi
2289,5499000.0,900,3.0,0,Delhi
2290,2500000.0,630,2.0,1,Delhi
2291,3600000.0,675,2.0,1,Delhi
2292,5500000.0,1000,3.0,0,Delhi
2293,5500000.0,900,3.0,1,Delhi
2294,3900000.0,900,3.0,0,Delhi
2295,4400000.0,1000,3.0,0,Delhi
2296,6500000.0,700,3.0,1,Delhi
2297,2900000.0,630,2.0,1,Delhi
2298,2100000.0,540,2.0,0,Delhi
2299,6200000.0,1200,3.0,1,Delhi
2300,4011000.0,1000,3.0,0,Delhi
2301,5300000.0,850,3.0,1,Delhi
2302,2400000.0,750,2.0,0,Delhi
2303,4500000.0,810,3.0,1,Delhi
2304,6400000.0,600,1.0,1,Delhi
2305,2300000.0,380,1.0,1,Delhi
2306,6900000.0,600,1.0,1,Delhi
2307,3000000.0,645,3.0,1,Delhi
2308,3800000.0,1000,3.0,0,Delhi
2309,5000000.0,920,3.0,0,Delhi
2310,2800000.0,570,2.0,0,Delhi
2311,3000000.0,750,2.0,1,Delhi
2312,3000000.0,800,2.0,1,Delhi
2313,5200000.0,1000,3.0,0,Delhi
2314,4400000.0,810,2.0,0,Delhi
2315,4799000.0,950,3.0,0,Delhi
2316,6500000.0,1000,3.0,0,Delhi
2317,3200000.0,620,2.0,0,Delhi
2318,6600000.0,700,2.0,1,Delhi
2319,6800000.0,581,1.0,0,Delhi
2320,2650000.0,600,1.0,1,Delhi
2321,5499000.0,900,3.0,0,Delhi
2322,3399000.0,720,2.0,0,Delhi
2323,2349000.0,450,2.0,0,Delhi
2324,6000000.0,990,3.0,0,Delhi
2325,3199000.0,675,3.0,0,Delhi
2326,4099000.0,765,3.0,0,Delhi
2327,5499000.0,900,3.0,0,Delhi
2328,3399000.0,720,2.0,0,Delhi
2329,2349000.0,450,2.0,0,Delhi
2330,5999000.0,990,3.0,0,Delhi
2331,3199000.0,675,3.0,0,Delhi
2332,4099000.0,765,3.0,0,Delhi
2333,5499000.0,900,3.0,0,Delhi
2334,3399000.0,720,2.0,0,Delhi
2335,2299000.0,450,2.0,0,Delhi
2336,6000000.0,990,3.0,0,Delhi
2337,3199000.0,675,3.0,0,Delhi
2338,4099000.0,765,3.0,0,Delhi
2339,2300000.0,410,2.0,0,Delhi
2340,2600000.0,450,2.0,0,Delhi
2341,5800000.0,750,3.0,0,Delhi
2342,5000000.0,700,3.0,0,Delhi
2343,4500000.0,650,3.0,0,Delhi
2344,4500000.0,500,1.0,1,Delhi
2345,4700000.0,820,3.0,0,Delhi
2346,2700000.0,625,2.0,0,Delhi
2347,2400000.0,525,2.0,0,Delhi
2348,3500000.0,750,2.0,0,Delhi
2349,4200000.0,850,3.0,0,Delhi
2350,3500000.0,500,2.0,0,Delhi
2351,2100000.0,360,1.0,0,Delhi
2352,2300000.0,400,1.0,0,Delhi
2353,4000000.0,650,2.0,0,Delhi
2354,5300000.0,850,3.0,0,Delhi
2355,4500000.0,800,3.0,0,Delhi
2356,3600000.0,500,2.0,0,Delhi
2357,6200000.0,800,3.0,0,Delhi
2358,5400000.0,1125,3.0,1,Delhi
2359,3300000.0,675,2.0,1,Delhi
2360,6500000.0,700,2.0,1,Delhi
2361,4500000.0,900,3.0,1,Delhi
2362,2400000.0,600,2.0,1,Delhi
2363,2400000.0,600,2.0,1,Delhi
2364,2500000.0,540,2.0,1,Delhi
2365,2800000.0,650,2.0,1,Delhi
2366,3200000.0,750,2.0,1,Delhi
2367,3200000.0,750,2.0,1,Delhi
2368,3300000.0,675,2.0,1,Delhi
2369,3200000.0,675,2.0,1,Delhi
2370,3200000.0,675,2.0,1,Delhi
2371,2000000.0,450,2.0,0,Delhi
2372,5400000.0,950,3.0,1,Delhi
2373,5500000.0,950,3.0,1,Delhi
2374,5500000.0,900,3.0,1,Delhi
2375,3200000.0,630,2.0,1,Delhi
2376,3200000.0,630,2.0,1,Delhi
2377,4100000.0,810,3.0,1,Delhi
2378,3100000.0,675,2.0,1,Delhi
2379,2100000.0,540,2.0,1,Delhi
2380,4200000.0,1000,3.0,1,Delhi
2381,4200000.0,810,3.0,1,Delhi
2382,5400000.0,1125,3.0,1,Delhi
2383,3000000.0,675,2.0,1,Delhi
2384,5600000.0,1170,3.0,1,Delhi
2385,2900000.0,630,2.0,1,Delhi
2386,2500000.0,570,2.0,1,Delhi
2387,3500000.0,765,2.0,1,Delhi
2388,3100000.0,630,2.0,1,Delhi
2389,3200000.0,638,2.0,1,Delhi
2390,3100000.0,638,2.0,1,Delhi
2391,3600000.0,750,2.0,1,Delhi
2392,3600000.0,750,2.0,1,Delhi
2393,3300000.0,675,2.0,1,Delhi
2394,3100000.0,750,2.0,1,Delhi
2395,3000000.0,550,2.0,1,Delhi
2396,5700000.0,1170,3.0,1,Delhi
2397,5900000.0,1170,3.0,1,Delhi
2398,5800000.0,1170,3.0,1,Delhi
2399,2200000.0,650,2.0,1,Delhi
2400,3200000.0,750,2.0,1,Delhi
2401,3700000.0,900,3.0,1,Delhi
2402,2800000.0,630,2.0,1,Delhi
2403,2800000.0,630,2.0,1,Delhi
2404,2300000.0,540,2.0,1,Delhi
2405,2600000.0,540,2.0,1,Delhi
2406,2800000.0,720,2.0,1,Delhi
2407,3400000.0,765,2.0,1,Delhi
2408,3400000.0,765,2.0,1,Delhi
2409,4700000.0,990,3.0,1,Delhi
2410,4500000.0,900,3.0,1,Delhi
2411,4500000.0,900,2.0,1,Delhi
2412,4500000.0,900,3.0,1,Delhi
2413,4400000.0,954,3.0,1,Delhi
2414,2800000.0,630,2.0,1,Delhi
2415,2800000.0,630,2.0,1,Delhi
2416,2800000.0,630,2.0,1,Delhi
2417,2800000.0,630,2.0,1,Delhi
2418,2800000.0,630,2.0,1,Delhi
2419,3200000.0,675,2.0,1,Delhi
2420,4500000.0,900,3.0,1,Delhi
2421,4500000.0,900,3.0,1,Delhi
2422,4500000.0,900,3.0,1,Delhi
2423,4500000.0,900,3.0,1,Delhi
2424,3400000.0,774,2.0,1,Delhi
2425,2850000.0,630,2.0,1,Delhi
2426,2900000.0,540,2.0,1,Delhi
2427,3100000.0,385,1.0,1,Delhi
2428,2700000.0,385,1.0,1,Delhi
2429,2200000.0,385,1.0,1,Delhi
2430,3100000.0,385,1.0,1,Delhi
2431,2400000.0,385,1.0,1,Delhi
2432,3400000.0,400,1.0,1,Delhi
2433,2000000.0,495,2.0,1,Delhi
2434,2600000.0,540,2.0,1,Delhi
2435,3600000.0,738,3.0,1,Delhi
2436,4300000.0,900,3.0,1,Delhi
2437,3600000.0,810,3.0,1,Delhi
2438,3600000.0,810,3.0,1,Delhi
2439,2900000.0,630,2.0,1,Delhi
2440,3300000.0,720,2.0,1,Delhi
2441,3000000.0,630,2.0,1,Delhi
2442,5400000.0,1080,3.0,1,Delhi
2443,4400000.0,900,3.0,1,Delhi
2444,3000000.0,630,2.0,1,Delhi
2445,4000000.0,774,2.0,1,Delhi
2446,2000000.0,517,2.0,1,Delhi
2447,3100000.0,675,2.0,1,Delhi
2448,3100000.0,675,2.0,1,Delhi
2449,4000000.0,900,3.0,1,Delhi
2450,5500000.0,1080,3.0,1,Delhi
2451,4600000.0,900,3.0,1,Delhi
2452,4700000.0,900,3.0,1,Delhi
2453,4600000.0,900,3.0,1,Delhi
2454,4600000.0,900,3.0,1,Delhi
2455,4500000.0,900,3.0,1,Delhi
2456,4300000.0,864,3.0,1,Delhi
2457,3500000.0,810,3.0,1,Delhi
2458,2200000.0,630,2.0,1,Delhi
2459,4500000.0,900,3.0,1,Delhi
2460,4500000.0,900,3.0,1,Delhi
2461,2600000.0,540,2.0,1,Delhi
2462,3800000.0,900,3.0,1,Delhi
2463,3000000.0,612,2.0,1,Delhi
2464,3000000.0,612,2.0,1,Delhi
2465,3000000.0,612,2.0,1,Delhi
2466,3000000.0,612,2.0,1,Delhi
2467,2900000.0,630,2.0,1,Delhi
2468,3100000.0,675,2.0,1,Delhi
2469,2900000.0,630,2.0,1,Delhi
2470,3100000.0,675,2.0,1,Delhi
2471,3100000.0,675,2.0,1,Delhi
2472,2200000.0,558,2.0,1,Delhi
2473,2200000.0,558,2.0,1,Delhi
2474,3100000.0,675,2.0,1,Delhi
2475,4000000.0,900,3.0,1,Delhi
2476,2200000.0,558,2.0,1,Delhi
2477,2200000.0,558,2.0,1,Delhi
2478,4500000.0,990,3.0,1,Delhi
2479,2200000.0,558,2.0,1,Delhi
2480,2200000.0,630,2.0,0,Delhi
2481,4500000.0,900,3.0,0,Delhi
2482,4500000.0,900,3.0,1,Delhi
2483,2200000.0,630,2.0,0,Delhi
2484,4500000.0,900,3.0,0,Delhi
2485,5500000.0,1080,4.0,1,Delhi
2486,6000000.0,1170,3.0,1,Delhi
2487,4500000.0,990,3.0,1,Delhi
2488,2400000.0,540,2.0,1,Delhi
2489,2650000.0,540,2.0,1,Delhi
2490,3000000.0,585,2.0,1,Delhi
2491,2700000.0,567,2.0,1,Delhi
2492,2700000.0,567,2.0,1,Delhi
2493,2400000.0,450,2.0,1,Delhi
2494,2000000.0,450,1.0,1,Delhi
2495,2000000.0,500,1.0,0,Delhi
2496,5500000.0,1050,3.0,0,Delhi
2497,4700000.0,875,3.0,0,Delhi
2498,3200000.0,630,2.0,0,Delhi
2499,3500000.0,800,2.0,0,Delhi
2500,4000000.0,750,2.0,0,Delhi
2501,3500000.0,700,2.0,0,Delhi
2502,2800000.0,700,2.0,0,Delhi
2503,4300000.0,850,3.0,0,Delhi
2504,4100000.0,800,3.0,0,Delhi
2505,4000000.0,850,3.0,0,Delhi
2506,3500000.0,750,3.0,0,Delhi
2507,2500000.0,600,2.0,0,Delhi
2508,2500000.0,550,2.0,0,Delhi
2509,2200000.0,550,2.0,0,Delhi
2510,3200000.0,700,3.0,0,Delhi
2511,5500000.0,1050,3.0,0,Delhi
